Entity,Code,Day,people_vaccinated
Estonia,EST,2021-01-31,28099
Estonia,EST,2021-02-01,28819
Estonia,EST,2021-02-02,30067
Estonia,EST,2021-02-03,31730
Estonia,EST,2021-02-04,33786
Estonia,EST,2021-02-05,35335
Estonia,EST,2021-02-06,35743
Estonia,EST,2021-02-07,35754
Estonia,EST,2021-02-08,36751
Estonia,EST,2021-02-09,39029
Estonia,EST,2021-02-10,41621
Estonia,EST,2021-02-11,44377
Estonia,EST,2021-02-12,45910
Estonia,EST,2021-02-13,46042
Estonia,EST,2021-02-14,46044
Estonia,EST,2021-02-15,46662
Estonia,EST,2021-02-16,48493
Estonia,EST,2021-02-17,52160
Estonia,EST,2021-02-18,57446
Estonia,EST,2021-02-19,61222
Estonia,EST,2021-02-20,61810
Estonia,EST,2021-02-21,62322
Estonia,EST,2021-02-22,64417
Estonia,EST,2021-02-23,68204
Estonia,EST,2021-02-24,68535
Estonia,EST,2021-02-25,72262
Estonia,EST,2021-02-26,77444
Estonia,EST,2021-02-27,78479
Estonia,EST,2021-02-28,78663
Estonia,EST,2021-03-01,81110
Estonia,EST,2021-03-02,84081
Estonia,EST,2021-03-03,86992
Estonia,EST,2021-03-04,92139
Estonia,EST,2021-03-05,97718
Estonia,EST,2021-03-06,101305
Estonia,EST,2021-03-07,102299
Estonia,EST,2021-03-08,105722
Estonia,EST,2021-03-09,109761
Estonia,EST,2021-03-10,113758
Estonia,EST,2021-03-11,121941
Estonia,EST,2021-03-12,127676
Estonia,EST,2021-03-13,133104
Estonia,EST,2021-03-14,138378
Estonia,EST,2021-03-15,141737
Estonia,EST,2021-03-16,145487
Estonia,EST,2021-03-17,150663
Estonia,EST,2021-03-18,157302
Estonia,EST,2021-03-19,163755
Estonia,EST,2021-03-20,165977
Estonia,EST,2021-03-21,167301
Estonia,EST,2021-03-22,169254
Estonia,EST,2021-03-23,172002
Estonia,EST,2021-03-24,177252
Estonia,EST,2021-03-25,185739
Estonia,EST,2021-03-26,191561
Estonia,EST,2021-03-27,193691
Estonia,EST,2021-03-28,194178
Estonia,EST,2021-03-29,196127
Estonia,EST,2021-03-30,198719
Estonia,EST,2021-03-31,203179
Estonia,EST,2021-04-01,211181
Estonia,EST,2021-04-02,214735
Estonia,EST,2021-04-03,222534
Estonia,EST,2021-04-04,226545
Estonia,EST,2021-04-05,229060
Estonia,EST,2021-04-06,231542
Estonia,EST,2021-04-07,236444
Estonia,EST,2021-04-08,248086
Estonia,EST,2021-04-09,257667
Estonia,EST,2021-04-10,258891
Estonia,EST,2021-04-11,259176
Estonia,EST,2021-04-12,260647
Estonia,EST,2021-04-13,262931
Estonia,EST,2021-04-14,268284
Estonia,EST,2021-04-15,277608
Estonia,EST,2021-04-16,285836
Estonia,EST,2021-04-17,287162
Estonia,EST,2021-04-18,288138
Estonia,EST,2021-04-19,289381
Estonia,EST,2021-04-20,291323
Estonia,EST,2021-04-21,295615
Estonia,EST,2021-04-22,303828
Estonia,EST,2021-04-23,309535
Estonia,EST,2021-04-24,310403
Estonia,EST,2021-04-25,311612
Estonia,EST,2021-04-26,313069
Estonia,EST,2021-04-27,316558
Estonia,EST,2021-04-28,323212
Estonia,EST,2021-04-29,331439
Estonia,EST,2021-04-30,337072
Estonia,EST,2021-05-01,338025
Estonia,EST,2021-05-02,339585
Estonia,EST,2021-05-03,341920
Estonia,EST,2021-05-04,346895
Estonia,EST,2021-05-05,354174
Estonia,EST,2021-05-06,362809
Estonia,EST,2021-05-07,369106
Estonia,EST,2021-05-08,372177
Estonia,EST,2021-05-09,373344
Estonia,EST,2021-05-10,375541
Estonia,EST,2021-05-11,379288
Eswatini,SWZ,2021-03-30,0
Eswatini,SWZ,2021-04-05,20262
Eswatini,SWZ,2021-04-08,27601
Eswatini,SWZ,2021-04-19,31846
Eswatini,SWZ,2021-04-20,32958
Eswatini,SWZ,2021-04-22,33279
Eswatini,SWZ,2021-04-23,33532
Eswatini,SWZ,2021-04-25,34897
Europe,,2020-12-02,1
Europe,,2020-12-03,1
Europe,,2020-12-04,2
Europe,,2020-12-05,2
Europe,,2020-12-06,2
Europe,,2020-12-07,4
Europe,,2020-12-08,4
Europe,,2020-12-09,5
Europe,,2020-12-10,6
Europe,,2020-12-11,6
Europe,,2020-12-12,6
Europe,,2020-12-13,6
Europe,,2020-12-14,6
Europe,,2020-12-15,28506
Europe,,2020-12-16,28506
Europe,,2020-12-17,28506
Europe,,2020-12-18,28506
Europe,,2020-12-19,28506
Europe,,2020-12-20,28506
Europe,,2020-12-21,28506
Europe,,2020-12-22,52006
Europe,,2020-12-23,52006
Europe,,2020-12-24,52006
Europe,,2020-12-25,52006
Europe,,2020-12-26,52006
Europe,,2020-12-27,108390
Europe,,2020-12-28,146394
Europe,,2020-12-29,237863
Europe,,2020-12-30,386492
Europe,,2020-12-31,490566
Europe,,2021-01-01,524944
Europe,,2021-01-02,1378985
Europe,,2021-01-03,2845127
Europe,,2021-01-04,3115431
Europe,,2021-01-05,3427047
Europe,,2021-01-06,3684953
Europe,,2021-01-07,4064068
Europe,,2021-01-08,4440779
Europe,,2021-01-09,4635584
Europe,,2021-01-10,5739009
Europe,,2021-01-11,6310939
Europe,,2021-01-12,6979678
Europe,,2021-01-13,8017133
Europe,,2021-01-14,8864193
Europe,,2021-01-15,9718720
Europe,,2021-01-16,10229208
Europe,,2021-01-17,10662061
Europe,,2021-01-18,11427362
Europe,,2021-01-19,12256897
Europe,,2021-01-20,13135082
Europe,,2021-01-21,14077530
Europe,,2021-01-22,15020599
Europe,,2021-01-23,15739112
Europe,,2021-01-24,16346871
Europe,,2021-01-25,17055712
Europe,,2021-01-26,17774258
Europe,,2021-01-27,18647011
Europe,,2021-01-28,19468391
Europe,,2021-01-29,20274520
Europe,,2021-01-30,21071692
Europe,,2021-01-31,21758928
Europe,,2021-02-01,22309623
Europe,,2021-02-02,23024435
Europe,,2021-02-03,23831451
Europe,,2021-02-04,24677409
Europe,,2021-02-05,25453394
Europe,,2021-02-06,26146047
Europe,,2021-02-07,26760107
Europe,,2021-02-08,27296205
Europe,,2021-02-09,28038583
Europe,,2021-02-10,28856488
Europe,,2021-02-11,29867512
Europe,,2021-02-12,30903313
Europe,,2021-02-13,31621633
Europe,,2021-02-14,32780340
Europe,,2021-02-15,33382314
Europe,,2021-02-16,34143533
Europe,,2021-02-17,35163421
Europe,,2021-02-18,36313560
Europe,,2021-02-19,37228221
Europe,,2021-02-20,37909171
Europe,,2021-02-21,38647511
Europe,,2021-02-22,39329508
Europe,,2021-02-23,40230184
Europe,,2021-02-24,41563304
Europe,,2021-02-25,42838380
Europe,,2021-02-26,44200869
Europe,,2021-02-27,45177161
Europe,,2021-02-28,46207311
Europe,,2021-03-01,47108657
Europe,,2021-03-02,51313255
Europe,,2021-03-03,52772165
Europe,,2021-03-04,54813576
Europe,,2021-03-05,56441680
Europe,,2021-03-06,57898387
Europe,,2021-03-07,59141552
Europe,,2021-03-08,60243248
Europe,,2021-03-09,61518613
Europe,,2021-03-10,62943550
Europe,,2021-03-11,64649200
Europe,,2021-03-12,66232993
Europe,,2021-03-13,67600530
Europe,,2021-03-14,68709825
Europe,,2021-03-15,69967966
Europe,,2021-03-16,71158351
Europe,,2021-03-17,72491534
Europe,,2021-03-18,73965164
Europe,,2021-03-19,75660916
Europe,,2021-03-20,77219060
Europe,,2021-03-21,78236609
Europe,,2021-03-22,79481104
Europe,,2021-03-23,80921238
Europe,,2021-03-24,82558653
Europe,,2021-03-25,84220902
Europe,,2021-03-26,86340565
Europe,,2021-03-27,87600962
Europe,,2021-03-28,88889349
Europe,,2021-03-29,91601641
Europe,,2021-03-30,93298089
Europe,,2021-03-31,95278712
Europe,,2021-04-01,97252368
Europe,,2021-04-02,98644649
Europe,,2021-04-03,99869858
Europe,,2021-04-04,100996113
Europe,,2021-04-05,101905177
Europe,,2021-04-06,103537774
Europe,,2021-04-07,106078552
Europe,,2021-04-08,108909953
Europe,,2021-04-09,111620704
Europe,,2021-04-10,113584222
Europe,,2021-04-11,115016882
Europe,,2021-04-12,117052786
Europe,,2021-04-13,119346977
Europe,,2021-04-14,121985609
Europe,,2021-04-15,124846112
Europe,,2021-04-16,127382501
Europe,,2021-04-17,129003612
Europe,,2021-04-18,131362783
Europe,,2021-04-19,133680249
Europe,,2021-04-20,135851114
Europe,,2021-04-21,138567331
Europe,,2021-04-22,141286234
Europe,,2021-04-23,143976102
Europe,,2021-04-24,145579714
Europe,,2021-04-25,148071903
Europe,,2021-04-26,149801316
Europe,,2021-04-27,152432094
Europe,,2021-04-28,155687912
Europe,,2021-04-29,158863422
Europe,,2021-04-30,161325511
Europe,,2021-05-01,162996404
Europe,,2021-05-02,165238230
Europe,,2021-05-03,166912841
Europe,,2021-05-04,169171366
Europe,,2021-05-05,172652811
Europe,,2021-05-06,175916527
Europe,,2021-05-07,178646330
Europe,,2021-05-08,180484030
Europe,,2021-05-09,182625994
Europe,,2021-05-10,184743325
Europe,,2021-05-11,186109729
European Union,,2020-12-27,56379
European Union,,2020-12-28,93778
European Union,,2020-12-29,184180
European Union,,2020-12-30,327506
European Union,,2020-12-31,431507
European Union,,2021-01-01,465879
European Union,,2021-01-02,571920
European Union,,2021-01-03,657614
European Union,,2021-01-04,927910
European Union,,2021-01-05,1236139
European Union,,2021-01-06,1484972
European Union,,2021-01-07,1857528
European Union,,2021-01-08,2225623
European Union,,2021-01-09,2420291
European Union,,2021-01-10,2614746
European Union,,2021-01-11,3040213
European Union,,2021-01-12,3495836
European Union,,2021-01-13,4044489
European Union,,2021-01-14,4557462
European Union,,2021-01-15,5063504
European Union,,2021-01-16,5276336
European Union,,2021-01-17,5518689
European Union,,2021-01-18,6077889
European Union,,2021-01-19,6558973
European Union,,2021-01-20,7036161
European Union,,2021-01-21,7519054
European Union,,2021-01-22,7944710
European Union,,2021-01-23,8126319
European Union,,2021-01-24,8452630
European Union,,2021-01-25,8832956
European Union,,2021-01-26,9174249
European Union,,2021-01-27,9680520
European Union,,2021-01-28,10035395
European Union,,2021-01-29,10314447
European Union,,2021-01-30,10506457
European Union,,2021-01-31,10874525
European Union,,2021-02-01,11074123
European Union,,2021-02-02,11348083
European Union,,2021-02-03,11641213
European Union,,2021-02-04,11966604
European Union,,2021-02-05,12225630
European Union,,2021-02-06,12366872
European Union,,2021-02-07,12689502
European Union,,2021-02-08,12872006
European Union,,2021-02-09,13196462
European Union,,2021-02-10,13490834
European Union,,2021-02-11,13977597
European Union,,2021-02-12,14341447
European Union,,2021-02-13,14552657
European Union,,2021-02-14,14935779
European Union,,2021-02-15,15252710
European Union,,2021-02-16,15632567
European Union,,2021-02-17,16131400
European Union,,2021-02-18,16777084
European Union,,2021-02-19,17300185
European Union,,2021-02-20,17645296
European Union,,2021-02-21,18231634
European Union,,2021-02-22,18706439
European Union,,2021-02-23,19244270
European Union,,2021-02-24,20072075
European Union,,2021-02-25,20817616
European Union,,2021-02-26,21650015
European Union,,2021-02-27,22180940
European Union,,2021-02-28,23013524
European Union,,2021-03-01,23671954
European Union,,2021-03-02,24445776
European Union,,2021-03-03,25424441
European Union,,2021-03-04,26617957
European Union,,2021-03-05,27559179
European Union,,2021-03-06,28415533
European Union,,2021-03-07,29433777
European Union,,2021-03-08,30242015
European Union,,2021-03-09,31213869
European Union,,2021-03-10,32190514
European Union,,2021-03-11,33485223
European Union,,2021-03-12,34630061
European Union,,2021-03-13,35454996
European Union,,2021-03-14,36246156
European Union,,2021-03-15,37069907
European Union,,2021-03-16,37791347
European Union,,2021-03-17,38560080
European Union,,2021-03-18,39401225
European Union,,2021-03-19,40314699
European Union,,2021-03-20,41061366
European Union,,2021-03-21,41673696
European Union,,2021-03-22,42559644
European Union,,2021-03-23,43595437
European Union,,2021-03-24,44814311
European Union,,2021-03-25,46050516
European Union,,2021-03-26,47671207
European Union,,2021-03-27,48487328
European Union,,2021-03-28,49413170
European Union,,2021-03-29,50611789
European Union,,2021-03-30,51958626
European Union,,2021-03-31,53464085
European Union,,2021-04-01,55040104
European Union,,2021-04-02,56196194
European Union,,2021-04-03,57108035
European Union,,2021-04-04,58079369
European Union,,2021-04-05,58848294
European Union,,2021-04-06,60138719
European Union,,2021-04-07,62254312
European Union,,2021-04-08,64646337
European Union,,2021-04-09,66788504
European Union,,2021-04-10,68342000
European Union,,2021-04-11,69552838
European Union,,2021-04-12,71365307
European Union,,2021-04-13,73272689
European Union,,2021-04-14,75267174
European Union,,2021-04-15,77724203
European Union,,2021-04-16,79764173
European Union,,2021-04-17,81036145
European Union,,2021-04-18,83164469
European Union,,2021-04-19,85258740
European Union,,2021-04-20,86981625
European Union,,2021-04-21,89221080
European Union,,2021-04-22,91389541
European Union,,2021-04-23,93487445
European Union,,2021-04-24,94559999
European Union,,2021-04-25,96873441
European Union,,2021-04-26,98317598
European Union,,2021-04-27,100569153
European Union,,2021-04-28,103110474
European Union,,2021-04-29,105743876
European Union,,2021-04-30,107758621
European Union,,2021-05-01,109180785
European Union,,2021-05-02,111237642
European Union,,2021-05-03,112777231
European Union,,2021-05-04,114816274
European Union,,2021-05-05,117713767
European Union,,2021-05-06,120491403
European Union,,2021-05-07,122894611
European Union,,2021-05-08,124359332
European Union,,2021-05-09,126329767
European Union,,2021-05-10,128179215
European Union,,2021-05-11,129442098
Faeroe Islands,FRO,2021-01-29,3993
Faeroe Islands,FRO,2021-02-06,4051
Faeroe Islands,FRO,2021-02-08,4098
Faeroe Islands,FRO,2021-02-10,4134
Faeroe Islands,FRO,2021-02-21,4167
Faeroe Islands,FRO,2021-02-23,4172
Faeroe Islands,FRO,2021-02-24,4190
Faeroe Islands,FRO,2021-03-03,4211
Faeroe Islands,FRO,2021-03-04,4238
Faeroe Islands,FRO,2021-03-05,4251
Faeroe Islands,FRO,2021-03-06,4251
Faeroe Islands,FRO,2021-03-08,4260
Faeroe Islands,FRO,2021-03-12,4901
Faeroe Islands,FRO,2021-03-16,4988
Faeroe Islands,FRO,2021-03-17,5173
Faeroe Islands,FRO,2021-03-18,5309
Faeroe Islands,FRO,2021-03-22,5388
Faeroe Islands,FRO,2021-03-26,5586
Faeroe Islands,FRO,2021-03-27,5853
Faeroe Islands,FRO,2021-03-30,6641
Faeroe Islands,FRO,2021-04-08,7345
Faeroe Islands,FRO,2021-04-12,8382
Faeroe Islands,FRO,2021-04-13,8874
Faeroe Islands,FRO,2021-04-14,9350
Faeroe Islands,FRO,2021-04-15,9528
Faeroe Islands,FRO,2021-04-19,9552
Faeroe Islands,FRO,2021-04-21,9641
Faeroe Islands,FRO,2021-04-22,10282
Faeroe Islands,FRO,2021-04-24,11751
Faeroe Islands,FRO,2021-04-26,12748
Faeroe Islands,FRO,2021-04-27,13686
Faeroe Islands,FRO,2021-04-28,14458
Faeroe Islands,FRO,2021-05-06,14743
Faeroe Islands,FRO,2021-05-08,16109
Faeroe Islands,FRO,2021-05-09,16896
Faeroe Islands,FRO,2021-05-11,18420
Falkland Islands,FLK,2021-02-07,0
Falkland Islands,FLK,2021-02-15,1515
Falkland Islands,FLK,2021-02-22,1732
Falkland Islands,FLK,2021-03-26,2187
Falkland Islands,FLK,2021-04-07,2605
Falkland Islands,FLK,2021-04-14,2632
Fiji,FJI,2021-03-17,0
Fiji,FJI,2021-04-13,6278
Fiji,FJI,2021-04-15,27705
Fiji,FJI,2021-04-16,56000
Fiji,FJI,2021-04-20,56000
Fiji,FJI,2021-05-11,93000
Finland,FIN,2021-01-25,106098
Finland,FIN,2021-01-26,110047
Finland,FIN,2021-01-27,117555
Finland,FIN,2021-01-28,127783
Finland,FIN,2021-01-29,137551
Finland,FIN,2021-01-30,144520
Finland,FIN,2021-02-01,145557
Finland,FIN,2021-02-02,145770
Finland,FIN,2021-02-03,149951
Finland,FIN,2021-02-04,159624
Finland,FIN,2021-02-05,164636
Finland,FIN,2021-02-06,169194
Finland,FIN,2021-02-07,170335
Finland,FIN,2021-02-08,170641
Finland,FIN,2021-02-09,173558
Finland,FIN,2021-02-10,178005
Finland,FIN,2021-02-11,187384
Finland,FIN,2021-02-12,197540
Finland,FIN,2021-02-13,206283
Finland,FIN,2021-02-14,209510
Finland,FIN,2021-02-15,210194
Finland,FIN,2021-02-16,216463
Finland,FIN,2021-02-17,229558
Finland,FIN,2021-02-18,243973
Finland,FIN,2021-02-19,262145
Finland,FIN,2021-02-20,276280
Finland,FIN,2021-02-24,302342
Finland,FIN,2021-02-25,319559
Finland,FIN,2021-02-26,347082
Finland,FIN,2021-02-27,361744
Finland,FIN,2021-02-28,370874
Finland,FIN,2021-03-01,384476
Finland,FIN,2021-03-03,404436
Finland,FIN,2021-03-04,425545
Finland,FIN,2021-03-05,448680
Finland,FIN,2021-03-06,480647
Finland,FIN,2021-03-08,481577
Finland,FIN,2021-03-09,490735
Finland,FIN,2021-03-10,515218
Finland,FIN,2021-03-11,539618
Finland,FIN,2021-03-12,565463
Finland,FIN,2021-03-13,587848
Finland,FIN,2021-03-14,596638
Finland,FIN,2021-03-15,597471
Finland,FIN,2021-03-16,610873
Finland,FIN,2021-03-17,636349
Finland,FIN,2021-03-18,671647
Finland,FIN,2021-03-19,701203
Finland,FIN,2021-03-20,724524
Finland,FIN,2021-03-21,732121
Finland,FIN,2021-03-22,733798
Finland,FIN,2021-03-23,742812
Finland,FIN,2021-03-24,759827
Finland,FIN,2021-03-25,783740
Finland,FIN,2021-03-26,809974
Finland,FIN,2021-03-27,832602
Finland,FIN,2021-03-29,843706
Finland,FIN,2021-03-30,862639
Finland,FIN,2021-03-31,892580
Finland,FIN,2021-04-01,930842
Finland,FIN,2021-04-02,965298
Finland,FIN,2021-04-03,971827
Finland,FIN,2021-04-04,973876
Finland,FIN,2021-04-05,974153
Finland,FIN,2021-04-06,975697
Finland,FIN,2021-04-07,993227
Finland,FIN,2021-04-08,1028848
Finland,FIN,2021-04-09,1066860
Finland,FIN,2021-04-10,1091652
Finland,FIN,2021-04-11,1124365
Finland,FIN,2021-04-12,1133993
Finland,FIN,2021-04-13,1190340
Finland,FIN,2021-04-15,1230792
Finland,FIN,2021-04-16,1267678
Finland,FIN,2021-04-18,1318725
Finland,FIN,2021-04-19,1321867
Finland,FIN,2021-04-20,1346684
Finland,FIN,2021-04-21,1430756
Finland,FIN,2021-04-23,1485461
Finland,FIN,2021-04-25,1529600
Finland,FIN,2021-04-27,1548850
Finland,FIN,2021-04-28,1597841
Finland,FIN,2021-04-30,1664774
Finland,FIN,2021-05-01,1692571
Finland,FIN,2021-05-02,1694744
Finland,FIN,2021-05-03,1698107
Finland,FIN,2021-05-04,1723088
Finland,FIN,2021-05-05,1804953
Finland,FIN,2021-05-07,1903818
Finland,FIN,2021-05-08,1943842
Finland,FIN,2021-05-10,1944725
Finland,FIN,2021-05-11,2014653
France,FRA,2020-12-27,20
France,FRA,2020-12-28,82
France,FRA,2020-12-29,190
France,FRA,2020-12-30,306
France,FRA,2020-12-31,389
France,FRA,2021-01-01,454
France,FRA,2021-01-02,528
France,FRA,2021-01-03,615
France,FRA,2021-01-04,2083
France,FRA,2021-01-05,7452
France,FRA,2021-01-06,18721
France,FRA,2021-01-07,47223
France,FRA,2021-01-08,83181
France,FRA,2021-01-09,94058
France,FRA,2021-01-10,99659
France,FRA,2021-01-11,138450
France,FRA,2021-01-12,198997
France,FRA,2021-01-13,262492
France,FRA,2021-01-14,342094
France,FRA,2021-01-15,409219
France,FRA,2021-01-16,428808
France,FRA,2021-01-17,439256
France,FRA,2021-01-18,523458
France,FRA,2021-01-19,651511
France,FRA,2021-01-20,786216
France,FRA,2021-01-21,940934
France,FRA,2021-01-22,1059056
France,FRA,2021-01-23,1096799
France,FRA,2021-01-24,1106127
France,FRA,2021-01-25,1182749
France,FRA,2021-01-26,1281241
France,FRA,2021-01-27,1386670
France,FRA,2021-01-28,1508642
France,FRA,2021-01-29,1599322
France,FRA,2021-01-30,1627942
France,FRA,2021-01-31,1632804
France,FRA,2021-02-01,1684195
France,FRA,2021-02-02,1754566
France,FRA,2021-02-03,1825374
France,FRA,2021-02-04,1905550
France,FRA,2021-02-05,1972393
France,FRA,2021-02-06,1993643
France,FRA,2021-02-07,1998468
France,FRA,2021-02-08,2044233
France,FRA,2021-02-09,2108849
France,FRA,2021-02-10,2177914
France,FRA,2021-02-11,2263156
France,FRA,2021-02-12,2340587
France,FRA,2021-02-13,2362171
France,FRA,2021-02-14,2366729
France,FRA,2021-02-15,2403576
France,FRA,2021-02-16,2452573
France,FRA,2021-02-17,2501709
France,FRA,2021-02-18,2569120
France,FRA,2021-02-19,2632506
France,FRA,2021-02-20,2650382
France,FRA,2021-02-21,2653222
France,FRA,2021-02-22,2689480
France,FRA,2021-02-23,2741671
France,FRA,2021-02-24,2799422
France,FRA,2021-02-25,2897235
France,FRA,2021-02-26,3008197
France,FRA,2021-02-27,3058949
France,FRA,2021-02-28,3064583
France,FRA,2021-03-01,3127592
France,FRA,2021-03-02,3226187
France,FRA,2021-03-03,3338797
France,FRA,2021-03-04,3497311
France,FRA,2021-03-05,3693441
France,FRA,2021-03-06,3896079
France,FRA,2021-03-07,4014989
France,FRA,2021-03-08,4119030
France,FRA,2021-03-09,4287337
France,FRA,2021-03-10,4461606
France,FRA,2021-03-11,4699030
France,FRA,2021-03-12,4987945
France,FRA,2021-03-13,5214439
France,FRA,2021-03-14,5276381
France,FRA,2021-03-15,5431230
France,FRA,2021-03-16,5570172
France,FRA,2021-03-17,5717733
France,FRA,2021-03-18,5882278
France,FRA,2021-03-19,6107925
France,FRA,2021-03-20,6271898
France,FRA,2021-03-21,6320567
France,FRA,2021-03-22,6487054
France,FRA,2021-03-23,6732872
France,FRA,2021-03-24,6985207
France,FRA,2021-03-25,7321329
France,FRA,2021-03-26,7674699
France,FRA,2021-03-27,7867001
France,FRA,2021-03-28,7925224
France,FRA,2021-03-29,8124904
France,FRA,2021-03-30,8405760
France,FRA,2021-03-31,8663866
France,FRA,2021-04-01,8972023
France,FRA,2021-04-02,9248574
France,FRA,2021-04-03,9387334
France,FRA,2021-04-04,9432112
France,FRA,2021-04-05,9490761
France,FRA,2021-04-06,9702817
France,FRA,2021-04-07,9957808
France,FRA,2021-04-08,10288719
France,FRA,2021-04-09,10691228
France,FRA,2021-04-10,10900791
France,FRA,2021-04-11,10955613
France,FRA,2021-04-12,11188210
France,FRA,2021-04-13,11491047
France,FRA,2021-04-14,11777909
France,FRA,2021-04-15,12105954
France,FRA,2021-04-16,12437710
France,FRA,2021-04-17,12622478
France,FRA,2021-04-18,12672500
France,FRA,2021-04-19,12873223
France,FRA,2021-04-20,13121290
France,FRA,2021-04-21,13366684
France,FRA,2021-04-22,13646806
France,FRA,2021-04-23,13933970
France,FRA,2021-04-24,14120615
France,FRA,2021-04-25,14187877
France,FRA,2021-04-26,14400972
France,FRA,2021-04-27,14679135
France,FRA,2021-04-28,14970296
France,FRA,2021-04-29,15315516
France,FRA,2021-04-30,15676609
France,FRA,2021-05-01,15835094
France,FRA,2021-05-02,15924035
France,FRA,2021-05-03,16201499
France,FRA,2021-05-04,16505110
France,FRA,2021-05-05,16818194
France,FRA,2021-05-06,17183479
France,FRA,2021-05-07,17542317
France,FRA,2021-05-08,17726841
France,FRA,2021-05-09,17853667
France,FRA,2021-05-10,18146226
French Polynesia,PYF,2021-02-02,2133
French Polynesia,PYF,2021-02-10,3196
French Polynesia,PYF,2021-02-16,4628
French Polynesia,PYF,2021-02-17,4889
French Polynesia,PYF,2021-02-23,5930
French Polynesia,PYF,2021-03-01,6596
French Polynesia,PYF,2021-03-02,6773
French Polynesia,PYF,2021-03-09,8018
French Polynesia,PYF,2021-03-16,13358
French Polynesia,PYF,2021-03-23,17563
French Polynesia,PYF,2021-03-30,22648
French Polynesia,PYF,2021-04-07,25565
French Polynesia,PYF,2021-04-13,30082
French Polynesia,PYF,2021-04-20,33625
French Polynesia,PYF,2021-04-27,39107
French Polynesia,PYF,2021-05-04,44541
French Polynesia,PYF,2021-05-11,49707
Gabon,GAB,2021-03-22,0
Gabon,GAB,2021-03-31,301
Gabon,GAB,2021-04-02,2433
Gabon,GAB,2021-04-09,3925
Gabon,GAB,2021-04-16,5362
Gabon,GAB,2021-04-19,5765
Gabon,GAB,2021-04-21,6358
Gabon,GAB,2021-04-23,6895
Gabon,GAB,2021-04-30,8035
Gambia,GMB,2021-03-09,0
Gambia,GMB,2021-03-28,5345
Gambia,GMB,2021-04-06,12674
Gambia,GMB,2021-04-09,16735
Gambia,GMB,2021-04-24,20922
Gambia,GMB,2021-05-06,24659
Georgia,GEO,2021-03-14,0
Georgia,GEO,2021-03-29,4924
Georgia,GEO,2021-03-31,7822
Georgia,GEO,2021-04-05,11603
Georgia,GEO,2021-04-07,15693
Georgia,GEO,2021-04-09,17261
Georgia,GEO,2021-04-10,18287
Georgia,GEO,2021-04-12,20622
Georgia,GEO,2021-04-13,22090
Georgia,GEO,2021-04-14,23493
Georgia,GEO,2021-04-15,24917
