Entity,Code,Day,people_fully_vaccinated
Greenland,GRL,2021-04-21,4298
Greenland,GRL,2021-04-22,4298
Greenland,GRL,2021-04-23,4298
Greenland,GRL,2021-04-26,4298
Greenland,GRL,2021-04-27,4379
Greenland,GRL,2021-04-28,4989
Greenland,GRL,2021-04-29,5272
Greenland,GRL,2021-05-03,5276
Greenland,GRL,2021-05-04,5277
Greenland,GRL,2021-05-07,5284
Greenland,GRL,2021-05-10,5445
Greenland,GRL,2021-05-11,5482
Grenada,GRD,2021-04-03,2
Grenada,GRD,2021-04-08,5
Grenada,GRD,2021-04-09,20
Grenada,GRD,2021-04-11,20
Grenada,GRD,2021-04-16,109
Grenada,GRD,2021-04-19,194
Grenada,GRD,2021-04-22,985
Grenada,GRD,2021-04-23,1337
Grenada,GRD,2021-04-27,2105
Grenada,GRD,2021-04-29,2731
Grenada,GRD,2021-05-06,4000
Guatemala,GTM,2021-03-27,370
Guatemala,GTM,2021-03-28,370
Guatemala,GTM,2021-03-29,518
Guatemala,GTM,2021-03-30,960
Guatemala,GTM,2021-03-31,1192
Guatemala,GTM,2021-04-01,1192
Guatemala,GTM,2021-04-02,1192
Guatemala,GTM,2021-04-03,1192
Guatemala,GTM,2021-04-04,1192
Guatemala,GTM,2021-04-05,1233
Guatemala,GTM,2021-04-06,1625
Guatemala,GTM,2021-04-07,1625
Guatemala,GTM,2021-04-08,1626
Guatemala,GTM,2021-04-09,1639
Guatemala,GTM,2021-04-10,1639
Guatemala,GTM,2021-04-11,1639
Guatemala,GTM,2021-04-12,1722
Guatemala,GTM,2021-04-13,1819
Guatemala,GTM,2021-04-14,1820
Guatemala,GTM,2021-04-15,1823
Guatemala,GTM,2021-04-16,1826
Guatemala,GTM,2021-04-17,1826
Guatemala,GTM,2021-04-18,1826
Guatemala,GTM,2021-04-19,1826
Guatemala,GTM,2021-04-20,1827
Guatemala,GTM,2021-04-21,1828
Guatemala,GTM,2021-04-22,1830
Guatemala,GTM,2021-04-23,1840
Guatemala,GTM,2021-04-26,1841
Guatemala,GTM,2021-04-27,1898
Guatemala,GTM,2021-04-28,1898
Guatemala,GTM,2021-04-29,1898
Guatemala,GTM,2021-04-30,1898
Guatemala,GTM,2021-05-01,1898
Guatemala,GTM,2021-05-02,1898
Guatemala,GTM,2021-05-03,1899
Guatemala,GTM,2021-05-04,1950
Guatemala,GTM,2021-05-05,2260
Guatemala,GTM,2021-05-06,2457
Guatemala,GTM,2021-05-07,2492
Guatemala,GTM,2021-05-08,2492
Guatemala,GTM,2021-05-10,2518
Guernsey,GGY,2021-01-24,522
Guernsey,GGY,2021-02-07,3090
Guernsey,GGY,2021-02-14,5334
Guernsey,GGY,2021-03-12,7883
Guernsey,GGY,2021-04-07,8254
Guernsey,GGY,2021-04-16,11469
Guernsey,GGY,2021-04-20,13618
Guinea,GIN,2021-03-31,2652
Guinea,GIN,2021-04-07,9559
Guinea,GIN,2021-04-15,25032
Guinea,GIN,2021-04-16,27867
Guinea,GIN,2021-04-19,29768
Guinea,GIN,2021-04-20,31262
Guinea,GIN,2021-04-21,32789
Guinea,GIN,2021-04-22,37213
Guinea,GIN,2021-04-24,39518
Guinea,GIN,2021-04-25,39550
Guinea,GIN,2021-04-26,41302
Guinea,GIN,2021-04-27,43758
Guinea,GIN,2021-04-28,45428
Guinea,GIN,2021-04-29,46877
Guinea,GIN,2021-04-30,48222
Guinea,GIN,2021-05-03,49852
Guinea,GIN,2021-05-04,50546
Guinea,GIN,2021-05-05,53288
Guinea,GIN,2021-05-06,54909
Guinea,GIN,2021-05-07,57187
Guyana,GUY,2021-04-15,600
Guyana,GUY,2021-04-23,1771
Guyana,GUY,2021-04-26,2800
Honduras,HND,2021-04-09,2639
Hong Kong,HKG,2021-03-03,2
Hong Kong,HKG,2021-03-04,2
Hong Kong,HKG,2021-03-05,2
Hong Kong,HKG,2021-03-06,3
Hong Kong,HKG,2021-03-07,4
Hong Kong,HKG,2021-03-08,4
Hong Kong,HKG,2021-03-09,5
Hong Kong,HKG,2021-03-10,6
Hong Kong,HKG,2021-03-11,6
Hong Kong,HKG,2021-03-12,6
Hong Kong,HKG,2021-03-13,7
Hong Kong,HKG,2021-03-14,7
Hong Kong,HKG,2021-03-15,7
Hong Kong,HKG,2021-03-16,7
Hong Kong,HKG,2021-03-17,7
Hong Kong,HKG,2021-03-18,7
Hong Kong,HKG,2021-03-19,7
Hong Kong,HKG,2021-03-20,7
Hong Kong,HKG,2021-03-21,7
Hong Kong,HKG,2021-03-22,50
Hong Kong,HKG,2021-03-23,444
Hong Kong,HKG,2021-03-24,476
Hong Kong,HKG,2021-03-25,504
Hong Kong,HKG,2021-03-26,5700
Hong Kong,HKG,2021-03-27,12007
Hong Kong,HKG,2021-03-28,18544
Hong Kong,HKG,2021-03-29,24596
Hong Kong,HKG,2021-03-30,34383
Hong Kong,HKG,2021-03-31,44029
Hong Kong,HKG,2021-04-01,54066
Hong Kong,HKG,2021-04-02,59781
Hong Kong,HKG,2021-04-03,68904
Hong Kong,HKG,2021-04-04,77159
Hong Kong,HKG,2021-04-05,90223
Hong Kong,HKG,2021-04-06,113269
Hong Kong,HKG,2021-04-07,143719
Hong Kong,HKG,2021-04-08,170761
Hong Kong,HKG,2021-04-09,201343
Hong Kong,HKG,2021-04-10,231553
Hong Kong,HKG,2021-04-11,255879
Hong Kong,HKG,2021-04-12,280611
Hong Kong,HKG,2021-04-13,303469
Hong Kong,HKG,2021-04-14,318683
Hong Kong,HKG,2021-04-15,332026
Hong Kong,HKG,2021-04-16,345894
Hong Kong,HKG,2021-04-17,359873
Hong Kong,HKG,2021-04-18,371134
Hong Kong,HKG,2021-04-19,382118
Hong Kong,HKG,2021-04-20,390913
Hong Kong,HKG,2021-04-21,399146
Hong Kong,HKG,2021-04-22,407310
Hong Kong,HKG,2021-04-23,416127
Hong Kong,HKG,2021-04-24,424785
Hong Kong,HKG,2021-04-25,432467
Hong Kong,HKG,2021-04-26,442240
Hong Kong,HKG,2021-04-27,454465
Hong Kong,HKG,2021-04-28,467566
Hong Kong,HKG,2021-04-29,480485
Hong Kong,HKG,2021-04-30,497458
Hong Kong,HKG,2021-05-01,518017
Hong Kong,HKG,2021-05-02,539783
Hong Kong,HKG,2021-05-03,557721
Hong Kong,HKG,2021-05-04,573080
Hong Kong,HKG,2021-05-05,588195
Hong Kong,HKG,2021-05-06,602842
Hong Kong,HKG,2021-05-07,624006
Hong Kong,HKG,2021-05-08,648942
Hong Kong,HKG,2021-05-09,670219
Hong Kong,HKG,2021-05-10,689359
Hong Kong,HKG,2021-05-11,704601
Hungary,HUN,2021-01-18,1643
Hungary,HUN,2021-01-19,2939
Hungary,HUN,2021-01-20,4030
Hungary,HUN,2021-01-21,5815
Hungary,HUN,2021-01-22,6944
Hungary,HUN,2021-01-23,8135
Hungary,HUN,2021-01-24,9403
Hungary,HUN,2021-01-25,12639
Hungary,HUN,2021-01-26,17772
Hungary,HUN,2021-01-27,26293
Hungary,HUN,2021-01-28,37727
Hungary,HUN,2021-01-29,49606
Hungary,HUN,2021-01-30,56825
Hungary,HUN,2021-01-31,61266
Hungary,HUN,2021-02-01,68526
Hungary,HUN,2021-02-02,75036
Hungary,HUN,2021-02-03,84452
Hungary,HUN,2021-02-04,92773
Hungary,HUN,2021-02-05,101652
Hungary,HUN,2021-02-06,105242
Hungary,HUN,2021-02-07,107592
Hungary,HUN,2021-02-08,110395
Hungary,HUN,2021-02-09,113570
Hungary,HUN,2021-02-10,117368
Hungary,HUN,2021-02-11,120649
Hungary,HUN,2021-02-12,124423
Hungary,HUN,2021-02-13,128195
Hungary,HUN,2021-02-14,129339
Hungary,HUN,2021-02-15,131593
Hungary,HUN,2021-02-16,134824
Hungary,HUN,2021-02-17,141023
Hungary,HUN,2021-02-18,152432
Hungary,HUN,2021-02-19,172739
Hungary,HUN,2021-02-20,190705
Hungary,HUN,2021-02-21,201005
Hungary,HUN,2021-02-22,205720
Hungary,HUN,2021-02-23,208846
Hungary,HUN,2021-02-24,211073
Hungary,HUN,2021-02-25,240622
Hungary,HUN,2021-02-26,244407
Hungary,HUN,2021-02-27,249499
Hungary,HUN,2021-02-28,251691
Hungary,HUN,2021-03-01,252847
Hungary,HUN,2021-03-02,253368
Hungary,HUN,2021-03-03,267153
Hungary,HUN,2021-03-04,279727
Hungary,HUN,2021-03-05,304880
Hungary,HUN,2021-03-06,307573
Hungary,HUN,2021-03-07,307929
Hungary,HUN,2021-03-08,314485
Hungary,HUN,2021-03-09,317906
Hungary,HUN,2021-03-10,327428
Hungary,HUN,2021-03-11,351694
Hungary,HUN,2021-03-12,377343
Hungary,HUN,2021-03-13,392703
Hungary,HUN,2021-03-14,398962
Hungary,HUN,2021-03-15,399505
Hungary,HUN,2021-03-16,406746
Hungary,HUN,2021-03-17,421915
Hungary,HUN,2021-03-18,444451
Hungary,HUN,2021-03-19,465643
Hungary,HUN,2021-03-20,474891
Hungary,HUN,2021-03-21,479389
Hungary,HUN,2021-03-22,481820
Hungary,HUN,2021-03-23,494520
Hungary,HUN,2021-03-24,524604
Hungary,HUN,2021-03-25,594662
Hungary,HUN,2021-03-26,667303
Hungary,HUN,2021-03-27,685971
Hungary,HUN,2021-03-28,689392
Hungary,HUN,2021-03-30,753187
Hungary,HUN,2021-03-31,787207
Hungary,HUN,2021-04-01,863195
Hungary,HUN,2021-04-02,891002
Hungary,HUN,2021-04-03,905117
Hungary,HUN,2021-04-04,913012
Hungary,HUN,2021-04-05,922886
Hungary,HUN,2021-04-06,1005936
Hungary,HUN,2021-04-07,1077947
Hungary,HUN,2021-04-08,1126139
Hungary,HUN,2021-04-09,1171475
Hungary,HUN,2021-04-10,1197685
Hungary,HUN,2021-04-11,1217258
Hungary,HUN,2021-04-12,1250582
Hungary,HUN,2021-04-13,1290709
Hungary,HUN,2021-04-14,1325587
Hungary,HUN,2021-04-17,1385898
Hungary,HUN,2021-04-18,1391381
Hungary,HUN,2021-04-19,1400703
Hungary,HUN,2021-04-20,1425124
Hungary,HUN,2021-04-21,1453300
Hungary,HUN,2021-04-22,1490478
Hungary,HUN,2021-04-23,1552685
Hungary,HUN,2021-04-25,1665067
Hungary,HUN,2021-04-26,1711723
Hungary,HUN,2021-04-27,1773900
Hungary,HUN,2021-04-28,1822655
Hungary,HUN,2021-04-29,1880897
Hungary,HUN,2021-04-30,1948728
Hungary,HUN,2021-05-01,2016350
Hungary,HUN,2021-05-02,2077160
Hungary,HUN,2021-05-03,2157637
Hungary,HUN,2021-05-04,2248775
Hungary,HUN,2021-05-05,2315428
Hungary,HUN,2021-05-06,2406684
Hungary,HUN,2021-05-07,2452603
Hungary,HUN,2021-05-08,2488118
Hungary,HUN,2021-05-09,2503575
Hungary,HUN,2021-05-10,2530147
Hungary,HUN,2021-05-11,2599041
Iceland,ISL,2021-01-20,480
Iceland,ISL,2021-01-25,4787
Iceland,ISL,2021-01-27,4820
Iceland,ISL,2021-02-03,4853
Iceland,ISL,2021-02-05,4855
Iceland,ISL,2021-02-08,4856
Iceland,ISL,2021-02-12,5538
Iceland,ISL,2021-02-15,5757
Iceland,ISL,2021-02-16,5944
Iceland,ISL,2021-02-17,7381
Iceland,ISL,2021-02-18,9658
Iceland,ISL,2021-02-19,10074
Iceland,ISL,2021-02-22,10530
Iceland,ISL,2021-02-23,10554
Iceland,ISL,2021-02-25,12376
Iceland,ISL,2021-02-26,12564
Iceland,ISL,2021-03-01,12600
Iceland,ISL,2021-03-02,12644
Iceland,ISL,2021-03-04,12707
Iceland,ISL,2021-03-05,12708
Iceland,ISL,2021-03-08,12710
Iceland,ISL,2021-03-11,12763
Iceland,ISL,2021-03-12,12844
Iceland,ISL,2021-03-15,12888
Iceland,ISL,2021-03-17,13522
Iceland,ISL,2021-03-18,14104
Iceland,ISL,2021-03-19,14739
Iceland,ISL,2021-03-22,15066
Iceland,ISL,2021-03-23,16906
Iceland,ISL,2021-03-24,19887
Iceland,ISL,2021-03-25,20325
Iceland,ISL,2021-03-26,20733
Iceland,ISL,2021-03-29,20734
Iceland,ISL,2021-03-31,23698
Iceland,ISL,2021-04-03,24344
Iceland,ISL,2021-04-08,27092
Iceland,ISL,2021-04-09,27801
Iceland,ISL,2021-04-12,28056
Iceland,ISL,2021-04-14,28281
Iceland,ISL,2021-04-16,28614
Iceland,ISL,2021-04-19,29686
Iceland,ISL,2021-04-22,32609
Iceland,ISL,2021-04-28,34492
Iceland,ISL,2021-04-29,35432
Iceland,ISL,2021-04-30,36228
Iceland,ISL,2021-05-03,36376
Iceland,ISL,2021-05-05,42301
Iceland,ISL,2021-05-06,50192
Iceland,ISL,2021-05-07,53658
Iceland,ISL,2021-05-11,55780
India,IND,2021-02-13,7668
India,IND,2021-02-15,98118
India,IND,2021-02-16,216339
India,IND,2021-02-17,342116
India,IND,2021-02-18,464932
India,IND,2021-02-19,756942
India,IND,2021-02-20,873940
India,IND,2021-02-21,960642
India,IND,2021-02-22,1115542
India,IND,2021-02-23,1321635
India,IND,2021-02-24,1481754
India,IND,2021-02-25,1860859
India,IND,2021-02-26,2204083
India,IND,2021-02-27,2453878
India,IND,2021-02-28,2456191
India,IND,2021-03-01,2597799
India,IND,2021-03-02,2713978
India,IND,2021-03-03,2876927
India,IND,2021-03-04,3208668
India,IND,2021-03-05,3501021
India,IND,2021-03-06,3754041
India,IND,2021-03-07,3761107
India,IND,2021-03-08,4065450
India,IND,2021-03-09,4363679
India,IND,2021-03-10,4650530
India,IND,2021-03-11,4729079
India,IND,2021-03-12,5142953
India,IND,2021-03-13,5430774
India,IND,2021-03-14,5455653
India,IND,2021-03-15,5867948
India,IND,2021-03-16,6202499
India,IND,2021-03-17,6542468
India,IND,2021-03-18,6913587
India,IND,2021-03-19,7221362
India,IND,2021-03-20,7478654
India,IND,2021-03-21,7491696
India,IND,2021-03-22,7863441
India,IND,2021-03-23,8109334
India,IND,2021-03-24,8299171
India,IND,2021-03-25,8502968
India,IND,2021-03-26,8683155
India,IND,2021-03-27,8828346
India,IND,2021-03-28,8870201
India,IND,2021-03-29,8901956
India,IND,2021-03-30,9065318
India,IND,2021-03-31,9334695
India,IND,2021-04-01,9640340
India,IND,2021-04-02,9972706
India,IND,2021-04-03,10240181
India,IND,2021-04-04,10426325
India,IND,2021-04-05,10833617
India,IND,2021-04-06,11140459
India,IND,2021-04-07,11435646
India,IND,2021-04-08,11877740
India,IND,2021-04-09,12311308
India,IND,2021-04-10,12709186
India,IND,2021-04-11,12941165
India,IND,2021-04-12,13490046
India,IND,2021-04-13,13877664
India,IND,2021-04-14,14314039
India,IND,2021-04-15,14874254
India,IND,2021-04-16,15529157
India,IND,2021-04-17,16191514
India,IND,2021-04-18,16480796
India,IND,2021-04-19,17469932
India,IND,2021-04-21,17972744
India,IND,2021-04-22,19170339
India,IND,2021-04-25,21390165
India,IND,2021-04-26,22638695
India,IND,2021-04-27,23615946
India,IND,2021-04-28,24515213
India,IND,2021-04-29,25456864
India,IND,2021-04-30,26621155
India,IND,2021-05-01,27297355
India,IND,2021-05-02,27507360
India,IND,2021-05-03,28385461
India,IND,2021-05-04,29122833
India,IND,2021-05-05,30200597
India,IND,2021-05-06,31544713
India,IND,2021-05-07,32895173
India,IND,2021-05-08,34127375
India,IND,2021-05-09,34450192
India,IND,2021-05-10,35906905
India,IND,2021-05-11,37305298
Indonesia,IDN,2021-01-28,5468
Indonesia,IDN,2021-01-29,11287
Indonesia,IDN,2021-01-30,20810
Indonesia,IDN,2021-01-31,22548
Indonesia,IDN,2021-02-01,35406
Indonesia,IDN,2021-02-02,51999
Indonesia,IDN,2021-02-03,71621
Indonesia,IDN,2021-02-04,96553
Indonesia,IDN,2021-02-05,120725
Indonesia,IDN,2021-02-06,137207
Indonesia,IDN,2021-02-07,139131
Indonesia,IDN,2021-02-08,171270
Indonesia,IDN,2021-02-09,221453
Indonesia,IDN,2021-02-10,279251
Indonesia,IDN,2021-02-11,345605
Indonesia,IDN,2021-02-13,415486
Indonesia,IDN,2021-02-14,425578
Indonesia,IDN,2021-02-15,482625
Indonesia,IDN,2021-02-16,537147
Indonesia,IDN,2021-02-17,597328
Indonesia,IDN,2021-02-18,623832
Indonesia,IDN,2021-02-20,732634
Indonesia,IDN,2021-02-23,789966
Indonesia,IDN,2021-02-24,825650
Indonesia,IDN,2021-02-25,853745
Indonesia,IDN,2021-02-26,865870
Indonesia,IDN,2021-02-27,982370
Indonesia,IDN,2021-02-28,998439
Indonesia,IDN,2021-03-02,1055291
Indonesia,IDN,2021-03-03,1100228
Indonesia,IDN,2021-03-05,1114537
Indonesia,IDN,2021-03-07,1133787
Indonesia,IDN,2021-03-10,1262878
Indonesia,IDN,2021-03-11,1295615
Indonesia,IDN,2021-03-12,1339362
Indonesia,IDN,2021-03-13,1454836
Indonesia,IDN,2021-03-14,1460222
Indonesia,IDN,2021-03-15,1572786
Indonesia,IDN,2021-03-16,1716749
Indonesia,IDN,2021-03-17,1876140
Indonesia,IDN,2021-03-18,1948531
Indonesia,IDN,2021-03-19,2221200
Indonesia,IDN,2021-03-20,2301978
Indonesia,IDN,2021-03-21,2312601
Indonesia,IDN,2021-03-22,2494422
Indonesia,IDN,2021-03-23,2941016
Indonesia,IDN,2021-03-25,3015190
Indonesia,IDN,2021-03-26,3233810
Indonesia,IDN,2021-03-27,3235027
Indonesia,IDN,2021-03-28,3330639
Indonesia,IDN,2021-03-31,3664708
Indonesia,IDN,2021-04-01,3854451
Indonesia,IDN,2021-04-02,3867762
Indonesia,IDN,2021-04-04,4014803
Indonesia,IDN,2021-04-06,4431504
Indonesia,IDN,2021-04-08,4697396
Indonesia,IDN,2021-04-10,5079048
Indonesia,IDN,2021-04-12,5322501
Indonesia,IDN,2021-04-13,5433715
Indonesia,IDN,2021-04-14,5550906
Indonesia,IDN,2021-04-15,5717460
Indonesia,IDN,2021-04-17,5890790
Indonesia,IDN,2021-04-19,6052612
Indonesia,IDN,2021-04-20,6158748
Indonesia,IDN,2021-04-21,6341931
Indonesia,IDN,2021-04-22,6488197
Indonesia,IDN,2021-04-23,6699327
Indonesia,IDN,2021-04-25,6829415
Indonesia,IDN,2021-04-26,6998304
Indonesia,IDN,2021-04-27,7214534
Indonesia,IDN,2021-04-28,7411095
Indonesia,IDN,2021-04-29,7583443
Indonesia,IDN,2021-04-30,7646284
Indonesia,IDN,2021-05-02,7703110
Indonesia,IDN,2021-05-04,8002236
Indonesia,IDN,2021-05-06,8339055
Indonesia,IDN,2021-05-07,8486054
Indonesia,IDN,2021-05-09,8643830
Indonesia,IDN,2021-05-11,8888529
Iran,IRN,2021-04-14,100691
Iran,IRN,2021-04-19,134047
Iran,IRN,2021-04-20,141176
Iran,IRN,2021-04-22,148298
Iran,IRN,2021-04-28,193840
Iran,IRN,2021-04-29,204126
Iran,IRN,2021-04-30,209827
Iran,IRN,2021-05-04,231503
Iran,IRN,2021-05-07,253635
Iran,IRN,2021-05-10,292134
Ireland,IRL,2021-01-27,13800
Ireland,IRL,2021-01-31,49300
Ireland,IRL,2021-02-05,79554
Ireland,IRL,2021-02-07,86833
Ireland,IRL,2021-02-08,88453
Ireland,IRL,2021-02-09,89380
Ireland,IRL,2021-02-10,89818
Ireland,IRL,2021-02-11,89834
Ireland,IRL,2021-02-12,89999
Ireland,IRL,2021-02-13,91625
Ireland,IRL,2021-02-14,91750
Ireland,IRL,2021-02-15,98388
Ireland,IRL,2021-02-16,105859
Ireland,IRL,2021-02-17,113291
Ireland,IRL,2021-02-18,120520
Ireland,IRL,2021-02-19,126320
Ireland,IRL,2021-02-20,130423
Ireland,IRL,2021-02-21,131898
Ireland,IRL,2021-02-22,133325
Ireland,IRL,2021-02-23,134439
Ireland,IRL,2021-02-24,136407
Ireland,IRL,2021-02-25,137935
Ireland,IRL,2021-02-26,140290
Ireland,IRL,2021-02-27,141345
Ireland,IRL,2021-02-28,141883
Ireland,IRL,2021-03-01,142924
Ireland,IRL,2021-03-02,144581
Ireland,IRL,2021-03-04,147617
Ireland,IRL,2021-03-05,149721
Ireland,IRL,2021-03-06,149920
Ireland,IRL,2021-03-07,150247
Ireland,IRL,2021-03-08,154089
Ireland,IRL,2021-03-09,157072
Ireland,IRL,2021-03-10,160729
Ireland,IRL,2021-03-11,162693
Ireland,IRL,2021-03-12,163812
Ireland,IRL,2021-03-13,164345
Ireland,IRL,2021-03-14,164496
Ireland,IRL,2021-03-15,165398
Ireland,IRL,2021-03-16,168859
Ireland,IRL,2021-03-17,171258
Ireland,IRL,2021-03-18,175526
Ireland,IRL,2021-03-19,181063
Ireland,IRL,2021-03-20,183840
Ireland,IRL,2021-03-21,184191
Ireland,IRL,2021-03-22,186653
Ireland,IRL,2021-03-23,193548
Ireland,IRL,2021-03-24,202694
Ireland,IRL,2021-03-25,211223
Ireland,IRL,2021-03-26,219546
Ireland,IRL,2021-03-27,224861
Ireland,IRL,2021-03-28,225684
Ireland,IRL,2021-03-29,228988
Ireland,IRL,2021-03-30,236759
Ireland,IRL,2021-03-31,246457
Ireland,IRL,2021-04-01,256412
Ireland,IRL,2021-04-02,268586
Ireland,IRL,2021-04-03,271524
Ireland,IRL,2021-04-05,273701
Ireland,IRL,2021-04-06,282043
Ireland,IRL,2021-04-07,301628
Ireland,IRL,2021-04-09,309922
Ireland,IRL,2021-04-11,314216
Ireland,IRL,2021-04-12,317453
Ireland,IRL,2021-04-13,325243
Ireland,IRL,2021-04-14,331477
Ireland,IRL,2021-04-16,349710
Ireland,IRL,2021-04-17,351874
Ireland,IRL,2021-04-18,352947
Ireland,IRL,2021-04-20,362142
Ireland,IRL,2021-04-21,371054
Ireland,IRL,2021-04-22,382185
Ireland,IRL,2021-04-23,393310
Ireland,IRL,2021-04-24,398072
Ireland,IRL,2021-04-25,399927
Ireland,IRL,2021-04-26,403302
Ireland,IRL,2021-04-27,411150
Ireland,IRL,2021-04-28,419665
Ireland,IRL,2021-04-30,441821
Ireland,IRL,2021-05-01,445326
Ireland,IRL,2021-05-02,445561
Ireland,IRL,2021-05-03,447578
Ireland,IRL,2021-05-04,454493
Ireland,IRL,2021-05-06,479745
Ireland,IRL,2021-05-07,494012
Ireland,IRL,2021-05-08,499789
Ireland,IRL,2021-05-09,501186
Ireland,IRL,2021-05-10,506052
Isle of Man,IMN,2021-01-25,312
Isle of Man,IMN,2021-01-26,639
Isle of Man,IMN,2021-01-29,1030
Isle of Man,IMN,2021-02-02,1419
Isle of Man,IMN,2021-02-03,2176
Isle of Man,IMN,2021-02-04,2183
Isle of Man,IMN,2021-02-05,2183
Isle of Man,IMN,2021-02-06,2183
Isle of Man,IMN,2021-02-07,2184
Isle of Man,IMN,2021-02-08,2188
Isle of Man,IMN,2021-02-09,2557
Isle of Man,IMN,2021-02-10,2956
Isle of Man,IMN,2021-02-13,3327
Isle of Man,IMN,2021-02-14,3328
Isle of Man,IMN,2021-02-16,3594
Isle of Man,IMN,2021-02-17,3857
Isle of Man,IMN,2021-02-18,4110
Isle of Man,IMN,2021-02-19,4683
Isle of Man,IMN,2021-02-20,4712
Isle of Man,IMN,2021-02-22,4732
Isle of Man,IMN,2021-02-23,4964
Isle of Man,IMN,2021-02-24,5201
Isle of Man,IMN,2021-02-25,5509
Isle of Man,IMN,2021-02-26,6284
Isle of Man,IMN,2021-02-27,6948
Isle of Man,IMN,2021-02-28,7329
Isle of Man,IMN,2021-03-01,7682
Isle of Man,IMN,2021-03-02,7701
Isle of Man,IMN,2021-03-03,7710
Isle of Man,IMN,2021-03-04,7711
Isle of Man,IMN,2021-03-05,8091
Isle of Man,IMN,2021-03-06,8485
Isle of Man,IMN,2021-03-07,8966
Isle of Man,IMN,2021-03-08,9253
Isle of Man,IMN,2021-03-09,9262
Isle of Man,IMN,2021-03-10,9283
Isle of Man,IMN,2021-03-11,9293
Isle of Man,IMN,2021-03-12,9909
Isle of Man,IMN,2021-03-13,11100
Isle of Man,IMN,2021-03-14,11337
Isle of Man,IMN,2021-03-15,11337
Isle of Man,IMN,2021-03-16,11340
Isle of Man,IMN,2021-03-18,11340
Isle of Man,IMN,2021-03-27,15008
Isle of Man,IMN,2021-03-30,15307
Isle of Man,IMN,2021-03-31,15311
Isle of Man,IMN,2021-04-01,15312
Isle of Man,IMN,2021-04-02,15340
Isle of Man,IMN,2021-04-03,15348
Isle of Man,IMN,2021-04-04,15348
Isle of Man,IMN,2021-04-05,15348
Isle of Man,IMN,2021-04-06,15348
Isle of Man,IMN,2021-04-07,15388
Isle of Man,IMN,2021-04-08,15403
Isle of Man,IMN,2021-04-09,15415
Isle of Man,IMN,2021-04-10,15427
Isle of Man,IMN,2021-04-11,15441
Isle of Man,IMN,2021-04-12,15454
Isle of Man,IMN,2021-04-13,15461
Isle of Man,IMN,2021-04-14,15467
Isle of Man,IMN,2021-04-15,15469
Isle of Man,IMN,2021-04-16,15474
Isle of Man,IMN,2021-04-17,15477
Isle of Man,IMN,2021-04-18,15477
Isle of Man,IMN,2021-04-19,15484
Isle of Man,IMN,2021-04-20,15491
Isle of Man,IMN,2021-04-21,15497
Isle of Man,IMN,2021-04-22,15508
Isle of Man,IMN,2021-04-23,15578
Isle of Man,IMN,2021-04-25,15656
Isle of Man,IMN,2021-04-26,15694
Isle of Man,IMN,2021-04-27,15700
Isle of Man,IMN,2021-04-28,15758
Isle of Man,IMN,2021-04-29,15773
Isle of Man,IMN,2021-05-01,15777
Isle of Man,IMN,2021-05-03,15777
Isle of Man,IMN,2021-05-04,15790
Isle of Man,IMN,2021-05-06,15796
Isle of Man,IMN,2021-05-08,15799
Isle of Man,IMN,2021-05-09,15851
Isle of Man,IMN,2021-05-11,15891
Israel,ISR,2021-01-04,2
Israel,ISR,2021-01-05,2
Israel,ISR,2021-01-06,2
Israel,ISR,2021-01-07,5
Israel,ISR,2021-01-08,8
Israel,ISR,2021-01-09,30
Israel,ISR,2021-01-10,6002
Israel,ISR,2021-01-11,25236
Israel,ISR,2021-01-12,60873
Israel,ISR,2021-01-13,117684
Israel,ISR,2021-01-14,186429
Israel,ISR,2021-01-15,222309
Israel,ISR,2021-01-16,248284
Israel,ISR,2021-01-17,332728
Israel,ISR,2021-01-18,452921
Israel,ISR,2021-01-19,590423
Israel,ISR,2021-01-20,733798
Israel,ISR,2021-01-21,897712
Israel,ISR,2021-01-22,968620
Israel,ISR,2021-01-23,1022091
Israel,ISR,2021-01-24,1162404
Israel,ISR,2021-01-25,1301557
Israel,ISR,2021-01-26,1427594
Israel,ISR,2021-01-27,1552295
Israel,ISR,2021-01-28,1682563
Israel,ISR,2021-01-29,1747167
Israel,ISR,2021-01-30,1789826
Israel,ISR,2021-01-31,1849156
Israel,ISR,2021-02-01,1884358
Israel,ISR,2021-02-02,1915270
